0.23,-0.1,0.93,-8.13,-129.88,13.97,0.02,-1.49,0
0.32,-0.07,0.92,27.94,-35.37,-0.87,0.02,-1.49,0
0.25,0.07,0.94,87.1,52.77,-23.61,0.02,-1.49,0
0.11,0.24,0.94,37.45,91.47,-47.73,0.02,-1.49,0
-0.09,0.22,0.91,-0.23,79.09,-34.81,0.02,-1.49,0
-0.27,0.16,0.87,-14.94,86.06,-21.82,0.02,-1.49,0
-0.43,0.19,0.84,-13.2,17.68,3.74,0.02,-1.49,0
-0.34,0.2,0.88,-36.86,-98.1,43.98,0.02,-1.49,0
-0.03,0.15,1.05,-51.65,-159.89,49.51,0.02,-1.49,0
0.14,-0.01,1.14,-12.94,-85.42,21.08,0.02,-1.49,0
0.25,-0.02,1.05,-15.88,-62.24,7.53,0.02,-1.49,0
0.28,0.04,0.93,16.95,-21.58,-3.53,0.02,-1.49,0
0.27,0.09,0.89,21.5,12.08,-10.12,0.02,-1.49,0
0.2,0.11,0.9,20.22,117.08,-66.73,0.02,-1.49,0
-0.07,0.18,0.88,3.68,90.05,-44.94,0.02,-1.49,0
-0.29,0.23,0.97,1.17,14.52,1.38,0.02,-1.49,0
-0.21,0.16,0.95,-19.45,-64.49,30.29,0.02,-1.49,0
-0.11,0.17,1.03,-14.46,-48.19,19.03,0.02,-1.49,0
-0.07,0.16,1.09,-2.35,-75.07,28.03,0.02,-1.49,0
0.08,0.12,0.94,-9.14,-49.43,13.31,0.02,-1.49,0
0.18,0.09,0.98,-24.71,-71.13,6.87,0.02,-1.49,0
